ds,yhat,yhat_lower,yhat_upper,y
2007-11-22,1347501.5942188024,1133927.27485055,1579109.114676344,1129793.0
2007-11-23,1350173.1369869313,1134836.800848883,1564446.9312995188,1349710.0
2007-11-24,1381797.266548783,1167832.2399620449,1599437.906372644,1827638.0
2007-11-25,1365827.6991868566,1130252.9816802815,1576785.5727570609,1632441.0
2007-11-26,1385686.6753861152,1144196.0350972794,1598912.430223622,1468529.0
2007-11-27,1394854.1830848453,1180753.2677827342,1626063.0995800393,1341617.0
2007-11-28,1392874.9981028498,1160306.8870819237,1615922.7219066948,1625327.0
2007-11-29,1407663.9943871412,1190126.5801825465,1649979.5529273008,1665282.0
2007-11-30,1420898.0297748805,1196236.3936124975,1661404.0218424944,1660286.0
2007-12-01,1462713.7557104274,1242354.7297336366,1685707.63100537,1711993.0
2007-12-02,1456286.4738538316,1228625.5899717505,1676832.4870583816,1622177.0
2007-12-03,1484769.6770832522,1233665.5590791358,1711276.080795056,1545591.0
2007-12-04,1501391.3241659102,1276516.4441490264,1731243.948730228,1929666.0
2007-12-05,1505467.5810189587,1280536.1422871174,1741859.1995918779,1861236.0
2007-12-06,1524714.3051537918,1296074.7682182936,1753497.5862261218,1987864.0
2007-12-07,1540644.4158244375,1313685.4374704002,1761518.2784327297,1962683.0
2007-12-08,1583270.352339503,1350062.3997702322,1785057.8940717988,1502574.0
2007-12-09,1575686.6185923286,1354446.753554245,1812345.164591024,1359838.0
2007-12-10,1601011.9508591993,1373835.5552438833,1827708.9943794892,1261893.0
2007-12-11,1612487.0848045333,1387198.9252932596,1827838.7471478528,1312511.0
2007-12-12,1609488.8103633719,1390320.7286400336,1825280.141860135,1260843.0
2007-12-13,1619840.577130773,1401512.7009693389,1851200.1524294324,1365782.0
2007-12-14,1625207.8094924313,1400205.4680584767,1853081.033776918,1416694.0
2007-12-15,1655797.1809362888,1407146.0010101404,1884152.962436038,1845023.0
2007-12-16,1634934.9216270053,1395573.416217544,1859266.2640425323,1855910.0
2007-12-17,1646003.7993863455,1427941.113652499,1873682.489162422,1938376.0
2007-12-18,1642534.8774837612,1413108.5922869146,1887351.2190119433,2026192.0
2007-12-19,1624214.8864116003,1409627.2823144477,1859020.3549220413,1937054.0
2007-12-20,1619189.6379429025,1381101.9059519817,1838477.7628987017,1866175.0
2007-12-21,1609451.819209287,1376529.1958536287,1840121.4185875645,1856255.0
2007-12-22,1625532.6029375996,1410047.1092119236,1858112.7122393034,1671281.0
2007-12-23,1591072.3379722275,1368811.7209834412,1807668.006205091,1479799.0
2007-12-24,1589750.1486949534,1351294.6070773946,1805049.1699160093,1544440.0
2007-12-25,1575368.7287907416,1338529.9125501795,1790952.5053132917,1580808.0
2007-12-26,1547855.337478126,1316785.238621342,1767875.036524228,1733021.0
2007-12-27,1535559.5819993492,1324244.7709826978,1770196.0485409244,1518681.0
2007-12-28,1520636.4602262278,1279589.4696593343,1721368.5312335545,1627277.0
2007-12-29,1533734.2128683345,1318332.8628500106,1744905.0920704287,1445259.0
2007-12-30,1498562.3372026945,1272600.7663265844,1712977.5236148885,1575175.0
2007-12-31,1498819.6510850166,1269056.0342446135,1718426.0669595818,1611919.0
2008-01-01,1488278.7238342955,1261758.052460252,1731357.1115253523,1751170.0
2008-01-02,1466787.6836656444,1237521.2568225858,1691455.0916882975,2270683.0
2008-01-03,1462569.9576211243,1240152.671342019,1684605.383931804,2365111.0
2008-01-04,1457610.361574395,1228814.478094354,1686597.5950188371,2258712.0
2008-01-05,1482347.0067618934,1237895.711939203,1699321.3945212823,1929453.0
2008-01-06,1460244.267364553,1241165.516746424,1701265.1719749859,1500820.0
2008-01-07,1474726.569122898,1249766.2338934697,1691175.2630330718,1412836.0
2008-01-08,1479269.1689473782,1281365.3379636845,1699352.3561977828,1358248.0
2008-01-09,1473406.774665115,1249919.735506803,1706076.3260183635,1302119.0
2008-01-10,1485040.3906846847,1252544.857792478,1715514.1572837788,1563166.0
2008-01-11,1495830.6318323682,1277126.6720362722,1701837.1853382562,1346464.0
2008-01-12,1535896.7958894589,1301962.1792653922,1766557.664367183,1569853.0
2008-01-13,1528396.7673472795,1294159.419627732,1734267.402083445,1768863.0
2008-01-14,1556467.3486278,1342613.0097971833,1783853.4675937118,1846042.0
2008-01-15,1573321.0373503065,1353308.8285965223,1802636.4273720165,2046952.0
2008-01-16,1578259.9634534079,1366294.1961183427,1805045.0224175123,1998785.0
2008-01-17,1598987.2559025371,1367968.1138718156,1811587.9225235297,2040559.0
2008-01-18,1617003.9871287618,1400417.360483092,1839819.230278821,1813057.0
2008-01-19,1662310.9156243238,1429692.9327755782,1893148.2286184954,1927098.0
2008-01-20,1657990.0544890526,1435814.9146842032,1891591.8563538985,2200133.0
2008-01-21,1687145.6435400324,1444170.6258143298,1919161.7014017664,2403905.0
2008-01-22,1703000.5509987685,1471639.2757402472,1928797.7495323075,2180537.0
2008-01-23,1704908.8513859895,1478613.5002294967,1937873.0450841277,1802666.0
2008-01-24,1720664.9061971973,1504764.4513971994,1942555.3335379604,2083260.0
2008-01-25,1731897.1744073627,1502080.899688675,1957370.9983865065,2218408.0
2008-01-26,1768766.071677969,1542730.7351885536,1993296.5891483398,1979686.0
2008-01-27,1754541.02106279,1524556.8244598454,1966984.7896429962,1871687.0
2008-01-28,1772536.4010130002,1549728.7686215958,1999163.275227307,1876017.0
2008-01-29,1776202.5544207962,1557406.581849806,1991402.301652041,1632227.0
2008-01-30,1765132.748755609,1538057.469851353,1990822.8150407954,1545187.0
2008-01-31,1767366.5590913408,1536653.7002054795,1991519.6764458453,1888170.0
2008-02-01,1764778.044232691,1552193.8187967076,1990971.9486022529,1804542.0
2008-02-02,1787768.1721784873,1597338.3701212993,2014022.961166007,1724540.0
2008-02-03,1759836.765818092,1544490.9341106582,1973232.6767704817,1594241.0
2008-02-04,1764513.79033159,1544944.9706248264,1993956.3385558422,1449510.0
2008-02-05,1755446.2465486825,1540109.6722180303,1988748.4339464568,1310245.0
2008-02-06,1732401.6434142725,1513151.400651858,1958424.1185068686,1221617.0
2008-02-07,1723568.5853110207,1494848.5071485117,1937167.3415804305,1270803.0
2008-02-08,1710942.8880937847,1492970.9126822436,1941177.3310097703,1528250.0
2008-02-09,1725018.7028482836,1509953.097351694,1942159.0763957454,1461001.0
2008-02-10,1689359.920187526,1438476.1972645135,1903369.163839116,1498776.0
2008-02-11,1687531.6582170972,1446296.0586287947,1917421.6601137817,1902233.0
2008-02-12,1673188.0609666184,1453657.3139518802,1898261.7067063788,1943512.0
2008-02-13,1646077.325505061,1407456.3846784378,1862475.533322602,1798330.0
2008-02-14,1634344.4231714807,1404645.3040810812,1858501.4748627893,1842249.0
2008-02-15,1619919.8455296645,1388188.263826646,1844553.9243979116,1629237.0
2008-02-16,1633213.7606376384,1399662.8175671492,1873971.631165809,1441102.0
2008-02-17,1597690.7518092848,1358387.1322005466,1828361.8056086116,1547646.0
2008-02-18,1596804.8372296765,1363730.403350547,1831055.0864865764,1267221.0
2008-02-19,1584090.8914197485,1347237.6195042396,1805504.0288143777,1623565.0
2008-02-20,1559173.2829828903,1333916.1348832245,1794799.8673169997,1686192.0
2008-02-21,1550072.0951782237,1324240.930058746,1780195.0327763543,1876021.0
2008-02-22,1538595.1686132923,1315641.6061339418,1780967.6679649737,1928930.0
2008-02-23,1555035.2702481654,1329186.9423944852,1793591.3427996284,1624913.0
2008-02-24,1522747.491411299,1289279.0255580877,1753139.0614260565,1706545.0
2008-02-25,1525086.517208724,1294947.9107672812,1762938.381907826,1583767.0
2008-02-26,1515499.8469773398,1284379.7152469866,1746002.2201043982,1544156.0
2008-02-27,1493537.7541625402,1270842.1655292457,1721484.8459995545,1747004.0
2008-02-28,1487160.341598053,1261371.3158745226,1716508.9840873347,2020243.0
2008-02-29,1478129.936101223,1243815.2782350606,1699910.812850372,1789537.0
2008-03-01,1496708.1456633569,1281226.1234276318,1722852.926945767,1455694.0
2008-03-02,1466232.7143251577,1256344.7279784158,1701317.9339554822,1514042.0
2008-03-03,1470053.8612995653,1237966.4568648033,1692443.2758750138,1418248.0
2008-03-04,1461626.238127013,1231282.5212126223,1689505.276886922,1219232.0
2008-03-05,1440517.3542471745,1205182.0735636412,1660762.6606006776,1250491.0
2008-03-06,1434712.8945783132,1221940.4040257698,1660768.9615409418,1446229.0
2008-03-07,1426007.2438767452,1197898.1770250113,1656024.3878172878,1547198.0
2008-03-08,1444698.6128614515,1226897.739436295,1677128.0862061179,1510169.0
2008-03-09,1414163.9714065886,1180515.3589650549,1649531.218554071,1780271.0
2008-03-10,1417793.5418528663,1201693.8548357126,1652708.8273725563,1602759.0
2008-03-11,1409081.0469490024,1185091.3977949987,1641348.3321553757,1435716.0
2008-03-12,1387630.6159790235,1169226.047394854,1603134.9207060295,1450552.0
2008-03-13,1381460.816786308,1147283.1316027432,1599745.341402832,1418658.0
2008-03-14,1372394.1623753188,1164042.3174589896,1595746.8955303484,1231739.0
2008-03-15,1390751.5099871184,1167873.1938204926,1628010.9954026989,1215401.0
2008-03-16,1359926.5694517617,1124928.0185060326,1595155.3396768868,1286231.0
2008-03-17,1363320.2739448603,1129929.847632971,1592536.7020720607,1535687.0
2008-03-18,1354431.1966702498,1135995.326560256,1583347.546537651,1596368.0
2008-03-19,1332862.8956936751,1102018.6503382418,1562555.6765991775,1286703.0
2008-03-20,1326628.624017964,1108061.3396940907,1554790.287462932,1307941.0
2008-03-21,1317541.7150093697,1091842.68095977,1532269.223959998,1409906.0
2008-03-22,1335911.0161308767,1104803.6597029013,1550713.9746698611,1283841.0
2008-03-23,1305116.5382336776,1089270.1977621813,1525690.1289346647,1377562.0
2008-03-24,1308545.0212548857,1084283.7933141354,1526574.435319053,1489338.0
2008-03-25,1299681.5467738688,1071893.568207108,1533653.0370109368,1454226.0
2008-03-26,1278118.0277212472,1049611.4293794946,1513212.9730659921,1227508.0
2008-03-27,1271858.9633909985,1047427.2510746806,1508035.7555084354,1138978.0
2008-03-28,1262712.7256443307,1025937.5097695552,1464374.088351531,1142716.0
2008-03-29,1280987.7112798041,1054291.6491654092,1516339.7482557162,1347493.0
2008-03-30,1250068.4973818888,1031289.5823943481,1462086.4832512555,1586636.0
2008-03-31,1253351.678607264,1049021.1468780248,1478163.489051565,1529924.0
2008-04-01,1244337.5042272406,993472.9036116455,1461388.715123922,1264338.0
2008-04-02,1222638.142216563,1000835.0409733423,1457337.641802542,1217174.0
2008-04-03,1216282.96520042,968726.4206938852,1443597.2979111422,1497838.0
2008-04-04,1207109.1401689244,988944.3487070847,1441742.1110568375,1380460.0
2008-04-05,1225456.8816950805,980727.1800688431,1447574.0836852137,1208613.0
2008-04-06,1194744.538034752,965240.8576471348,1421831.996124967,1346409.0
2008-04-07,1198403.2282549394,976531.9645643599,1417427.7928952419,1309650.0
2008-04-08,1189967.1925925165,968028.0748051356,1415848.5126044406,1242080.0
2008-04-09,1169080.731325567,915931.9182110757,1365635.8070784018,1099499.0
2008-04-10,1163802.176849688,952126.1022434358,1394151.5178123107,1035693.0
2008-04-11,1155993.2308684944,932091.924766535,1381161.3960080075,1048104.0
2008-04-12,1176013.0747647884,940222.8017733181,1401705.9812765159,1088973.0
2008-04-13,1147292.467480929,930514.2582262617,1378623.453140039,1111426.0
2008-04-14,1153267.5890089546,927389.8531189446,1376965.7117639298,1294531.0
2008-04-15,1147469.825221654,919239.240942399,1366468.8270414355,1270786.0
2008-04-16,1129532.3952044374,906461.2628590836,1358412.3268898297,1283848.0
2008-04-17,1127494.2830538703,905672.1760248764,1361973.4807864726,1209024.0
2008-04-18,1123189.814040815,910939.0941416482,1340462.4822189936,1133982.0
2008-04-19,1146943.2815628273,910530.4748843524,1378359.5941243456,1140242.0
2008-04-20,1122143.8279006963,889552.0517886055,1335064.9442026042,1069062.0
2008-04-21,1132180.3161960365,881952.0865903132,1366723.6444898723,1010355.0
2008-04-22,1130532.3599397454,906996.8205058943,1349867.1611626197,949893.0
2008-04-23,1116778.3738439817,895934.6175641087,1346027.7313820415,945921.0
2008-04-24,1118901.0641149972,888851.8856772631,1355632.4307613506,1041277.0
2008-04-25,1118678.6488248012,877331.4713473176,1350159.3494878437,1091034.0
2008-04-26,1146381.1619568337,910229.2328264836,1360738.7099379713,1200004.0
2008-04-27,1125346.9893690064,905968.3611580015,1365794.0841885295,1105462.0
2008-04-28,1138919.3192116502,906193.3621432971,1367566.4545952412,1091065.0
2008-04-29,1140538.6199224656,903522.6504266503,1362274.8388378082,1147909.0
2008-04-30,1129751.9600047937,894213.293743976,1368250.1786615998,1214131.0
2008-05-01,1134519.543119011,911514.0384777015,1365477.2389163047,1175589.0
2008-05-02,1136606.7114102086,910397.9916909147,1351320.1558205932,1156628.0
2008-05-03,1166280.7408921942,935470.6170120067,1395375.9639694376,1148196.0
2008-05-04,1146887.556478634,918011.5140501336,1365120.0874383117,1210533.0
2008-05-05,1161788.038412119,943739.5140965537,1377469.973923753,1075173.0
2008-05-06,1164450.0327679142,942826.4910217777,1393626.548591697,1106715.0
2008-05-07,1154456.8902605202,919346.2429716308,1373173.8353739958,1003220.0
2008-05-08,1159812.9271663064,927976.8937116774,1380209.482161588,1060333.0
2008-05-09,1162334.0912864523,932599.4726216627,1399641.8494352987,1212188.0
2008-05-10,1192343.195631839,965901.5762171182,1419041.8910393417,1195663.0
2008-05-11,1173244.8939799997,944998.0044937051,1398710.698572078,1180371.0
2008-05-12,1188460.1229046506,955746.3545439543,1411826.4949590361,1208059.0
2008-05-13,1191516.1804604083,959955.3746944326,1414216.4385349806,1186811.0
2008-05-14,1182053.3261175272,959871.6366999324,1426698.4360032526,1090021.0
2008-05-15,1188128.357086601,966207.790861758,1408879.6727722096,1071742.0
2008-05-16,1191603.5042912634,954294.0334803341,1407997.3093678392,1102395.0
2008-05-17,1222840.068070423,992083.9914424557,1442642.496454154,1116383.0
2008-05-18,1205272.0203690978,979219.5874014467,1427824.1638920386,1082699.0
2008-05-19,1222339.3441046604,1004599.2389655837,1445301.6588840089,1072006.0
2008-05-20,1227577.3179194792,1016996.7516306291,1455213.2403823666,1052706.0
2008-05-21,1220622.659597534,991473.1658485767,1464406.745733706,913798.0
2008-05-22,1229517.0016066157,1007124.3273467533,1454199.3519624693,997694.0
2008-05-23,1236096.049302239,1008820.5004478069,1461005.8322512435,1077820.0
2008-05-24,1270683.837763513,1035462.7794522911,1495609.152641316,1290397.0
2008-05-25,1256667.2985312894,1026575.1893341785,1472709.3522773592,1301737.0
2008-05-26,1277430.880446133,1055078.4507582723,1508836.6572141633,1280052.0
2008-05-27,1286447.3960329304,1037272.0919887596,1519392.7889927144,1280065.0
2008-05-28,1283285.9607254746,1056888.590276629,1515703.5201295693,1109666.0
2008-05-29,1295917.4445524823,1046142.433767053,1501977.639061943,1130380.0
2008-05-30,1306105.7267386287,1066687.8798948016,1523759.5080278013,1237874.0
2008-05-31,1344104.1047053013,1117675.7045836197,1566618.4043923775,1553754.0
2008-06-01,1333232.0018362517,1109528.4117638778,1565051.3117383956,1496199.0
2008-06-02,1356811.6509650373,1133689.9094509133,1577970.0190158132,1365190.0
2008-06-03,1368260.8595740122,1128828.6596738747,1602320.8602171368,1333905.0
2008-06-04,1367102.6623965066,1120231.1257119058,1589846.6504885314,1523971.0
2008-06-05,1381272.2252811245,1158050.3606880135,1615268.1448929952,1762400.0
2008-06-06,1392509.242657486,1165881.4262220613,1619114.8360240117,1928092.0
2008-06-07,1431055.141214533,1192206.2957944265,1656926.3820114064,2048664.0
2008-06-08,1420230.205841171,1196231.6455596196,1667636.4162862857,2061173.0
2008-06-09,1443370.288023647,1219608.667678515,1655903.027797071,2049691.0
2008-06-10,1453919.1981301517,1230398.1281968858,1681733.3886692543,2002696.0
2008-06-11,1451437.5951849981,1227439.5551306529,1682425.422203056,1807370.0
2008-06-12,1463908.7582542354,1238575.5153373615,1700012.2528604046,1799511.0
2008-06-13,1473129.5138932532,1246097.0448060504,1707252.9617900588,1808359.0
2008-06-14,1509405.6753436953,1267481.2079830563,1757088.1493129642,1815498.0
2008-06-15,1496127.162335283,1253195.4837765256,1710788.420945052,1674184.0
2008-06-16,1516702.5226769121,1292469.255135132,1733317.914318679,1618882.0
2008-06-17,1524649.0244103563,1299088.8156310462,1760477.3284476465,1429947.0
2008-06-18,1519599.203794103,1275700.70809819,1740611.336920269,1245388.0
2008-06-19,1529604.3270173834,1292233.293781755,1758021.2316718013,1267117.0
2008-06-20,1536523.1137136547,1317767.166327593,1760446.4251291326,1316228.0
2008-06-21,1570715.1490968368,1335231.191196913,1808145.372203461,1387411.0
2008-06-22,1555614.2199879275,1329259.7179235346,1791106.0556137892,1433686.0
