date,zone_1,zone_2,zone_3,zone_4,zone_5
2008-04-27,1105462.0,337342.0,3221951.0,3476387.0,11298.0
2008-04-28,1091065.0,337413.0,3708121.0,4000966.0,11491.0
2008-04-29,1147909.0,365978.0,3881177.0,4187691.0,12389.0
2008-04-30,1214131.0,379653.0,3909638.0,4218398.0,12260.0
2008-05-01,1175589.0,349864.0,3794677.0,4094358.0,11719.0
2008-05-02,1156628.0,347834.0,3541139.0,3820786.0,11581.0
2008-05-03,1148196.0,343691.0,3243066.0,3499170.0,11905.0
2008-05-04,1210533.0,347871.0,3132221.0,3379570.0,11366.0
2008-05-05,1075173.0,343048.0,3609165.0,3894192.0,11329.0
2008-05-06,1106715.0,345662.0,3661948.0,3951139.0,11252.0
2008-05-07,1003220.0,358568.0,3774025.0,4072072.0,11586.0
2008-05-08,1060333.0,354325.0,3766518.0,4063975.0,10895.0
2008-05-09,1212188.0,339382.0,3547212.0,3827348.0,11136.0
2008-05-10,1195663.0,333665.0,3201909.0,3454766.0,12013.0
2008-05-11,1180371.0,338255.0,3339958.0,3603720.0,12333.0
2008-05-12,1208059.0,367421.0,4050484.0,4370378.0,12746.0
2008-05-13,1186811.0,355617.0,3895658.0,4203317.0,11687.0
2008-05-14,1090021.0,341187.0,3715848.0,4009301.0,11311.0
2008-05-15,1071742.0,342817.0,3787877.0,4087016.0,11081.0
2008-05-16,1102395.0,342080.0,3605436.0,3890169.0,11265.0
2008-05-17,1116383.0,330551.0,3269931.0,3528164.0,11666.0
2008-05-18,1082699.0,328224.0,3182565.0,3433891.0,11724.0
2008-05-19,1072006.0,343888.0,3612878.0,3898203.0,11511.0
2008-05-20,1052706.0,338603.0,3809162.0,4109989.0,11579.0
2008-05-21,913798.0,334967.0,3765354.0,4062718.0,11534.0
2008-05-22,997694.0,343642.0,3712998.0,4006227.0,11285.0
2008-05-23,1077820.0,340976.0,3554920.0,3835662.0,11398.0
2008-05-24,1290397.0,361930.0,3158964.0,3408429.0,11748.0
2008-05-25,1301737.0,374249.0,3115210.0,3361211.0,12062.0
2008-05-26,1280052.0,408326.0,3304133.0,3565061.0,12142.0
2008-05-27,1280065.0,429894.0,3994519.0,4309992.0,11288.0
2008-05-28,1109666.0,355808.0,3748262.0,4044276.0,10718.0
2008-05-29,1130380.0,358410.0,3828507.0,4130857.0,10911.0
2008-05-30,1237874.0,414807.0,3995708.0,4311273.0,11263.0
2008-05-31,1553754.0,467382.0,3721467.0,4015365.0,12214.0
2008-06-01,1496199.0,442609.0,3594500.0,3878372.0,11409.0
2008-06-02,1365190.0,429134.0,3892508.0,4199917.0,10758.0
2008-06-03,1333905.0,403258.0,4047453.0,4367109.0,11173.0
2008-06-04,1523971.0,494679.0,3995201.0,4310729.0,9692.0
2008-06-05,1762400.0,571910.0,4479247.0,4833009.0,12582.0
2008-06-06,1928092.0,618951.0,4941424.0,5331704.0,13506.0
2008-06-07,2048664.0,632566.0,4930503.0,5319916.0,14116.0
2008-06-08,2061173.0,643740.0,4846011.0,5228747.0,13918.0
2008-06-09,2049691.0,648758.0,5440906.0,5870640.0,13368.0
2008-06-10,2002696.0,612691.0,5289730.0,5707522.0,12923.0
2008-06-11,1807370.0,542822.0,4776884.0,5154169.0,11957.0
2008-06-12,1799511.0,521551.0,4814215.0,5194442.0,11985.0
2008-06-13,1808359.0,549999.0,4818484.0,5199049.0,12551.0
2008-06-14,1815498.0,496411.0,4216678.0,4549702.0,12349.0
2008-06-15,1674184.0,507660.0,3963935.0,4276988.0,12423.0
2008-06-16,1618882.0,509133.0,4049636.0,4369458.0,11446.0
2008-06-17,1429947.0,445503.0,3968158.0,4281544.0,10697.0
2008-06-18,1245388.0,398609.0,3869296.0,4174872.0,10607.0
2008-06-19,1267117.0,415392.0,3810115.0,4111014.0,10870.0
2008-06-20,1316228.0,424537.0,3879838.0,4186242.0,10807.0
2008-06-21,1387411.0,460203.0,3866585.0,4171952.0,11658.0
2008-06-22,1433686.0,443667.0,3811310.0,4112307.0,11593.0
